order_id,order_date,warehouse_id,region,sku_id,category,qty_ordered,unit_price
103042,2025-01-16,WH_C,West,SKU0069,Hardware,4,126.33
103043,2025-01-16,WH_C,West,SKU0049,Housewares,7,59.59
103044,2025-01-16,WH_C,West,SKU0093,Sports,1,98.34
103045,2025-01-16,WH_A,East,SKU0092,Housewares,1,101.31
103046,2025-01-16,WH_B,Central,SKU0067,Hardware,1,217.71
103047,2025-01-16,WH_C,West,SKU0040,Housewares,2,126.91
103048,2025-01-16,WH_A,East,SKU0071,Hardware,4,36.94
103049,2025-01-16,WH_C,West,SKU0095,Electronics,5,123.41
103050,2025-01-16,WH_C,West,SKU0048,Hardware,1,205.76
103051,2025-01-16,WH_C,West,SKU0050,Hardware,1,153.13
103052,2025-01-16,WH_B,Central,SKU0063,Housewares,6,223.22
103053,2025-01-16,WH_A,East,SKU0052,Hardware,6,107.14
103054,2025-01-16,WH_B,Central,SKU0086,Hardware,4,62.15
103055,2025-01-16,WH_B,Central,SKU0073,Office,5,88.72
103056,2025-01-16,WH_B,Central,SKU0088,Housewares,1,223.39
103057,2025-01-16,WH_A,East,SKU0059,Electronics,4,238.37
103058,2025-01-16,WH_B,Central,SKU0030,Housewares,1,42.02
103059,2025-01-16,WH_C,West,SKU0046,Hardware,7,125.82
103060,2025-01-16,WH_B,Central,SKU0085,Hardware,6,184.36
103061,2025-01-16,WH_B,Central,SKU0065,Sports,6,165.41
103062,2025-01-16,WH_B,Central,SKU0094,Hardware,5,34.48
103063,2025-01-16,WH_A,East,SKU0091,Electronics,10,49.34
103064,2025-01-16,WH_C,West,SKU0023,Hardware,1,135.05
103065,2025-01-16,WH_A,East,SKU0081,Housewares,3,180.52
103066,2025-01-16,WH_B,Central,SKU0054,Office,1,189.69
103067,2025-01-16,WH_C,West,SKU0086,Hardware,5,154.45
103068,2025-01-16,WH_C,West,SKU0092,Housewares,1,155.33
103069,2025-01-16,WH_C,West,SKU0077,Office,5,225.62
103070,2025-01-16,WH_B,Central,SKU0097,Office,1,34.99
103071,2025-01-16,WH_B,Central,SKU0086,Hardware,1,125.65
103072,2025-01-16,WH_B,Central,SKU0067,Hardware,1,138.72
103073,2025-01-16,WH_A,East,SKU0053,Hardware,3,94.62
103074,2025-01-16,WH_A,East,SKU0003,Hardware,1,101.73
103075,2025-01-16,WH_C,West,SKU0039,Office,1,208.21
103076,2025-01-16,WH_A,East,SKU0007,Office,1,157.58
103077,2025-01-16,WH_A,East,SKU0005,Sports,1,155.63
103078,2025-01-16,WH_A,East,SKU0014,Electronics,2,56.1
103079,2025-01-16,WH_A,East,SKU0028,Electronics,2,31.86
103080,2025-01-16,WH_C,West,SKU0074,Hardware,1,181.37
103081,2025-01-16,WH_A,East,SKU0038,Housewares,2,187.84
103082,2025-01-16,WH_A,East,SKU0081,Housewares,1,16.96
103083,2025-01-16,WH_B,Central,SKU0018,Housewares,1,70.84
103084,2025-01-16,WH_B,Central,SKU0061,Office,1,136.69
103085,2025-01-16,WH_C,West,SKU0006,Sports,4,210.7
103086,2025-01-16,WH_B,Central,SKU0064,Sports,3,118.49
103087,2025-01-16,WH_A,East,SKU0087,Office,1,109.81
103088,2025-01-16,WH_A,East,SKU0004,Hardware,1,157.99
103089,2025-01-16,WH_B,Central,SKU0098,Housewares,5,131.96
103090,2025-01-16,WH_C,West,SKU0057,Electronics,1,235.24
103091,2025-01-16,WH_A,East,SKU0060,Hardware,1,229.06
103092,2025-01-16,WH_A,East,SKU0078,Housewares,5,106.22
103093,2025-01-16,WH_B,Central,SKU0096,Hardware,1,237.19
103094,2025-01-16,WH_A,East,SKU0040,Housewares,3,66.17
103095,2025-01-16,WH_B,Central,SKU0076,Hardware,2,160.67
103096,2025-01-16,WH_A,East,SKU0050,Hardware,1,27.92
103097,2025-01-16,WH_C,West,SKU0095,Electronics,1,16.66
103098,2025-01-16,WH_A,East,SKU0020,Electronics,1,43.36
103099,2025-01-16,WH_C,West,SKU0033,Housewares,1,65.75
103100,2025-01-16,WH_C,West,SKU0100,Office,8,146.08
103101,2025-01-16,WH_A,East,SKU0099,Office,1,143.13
103102,2025-01-16,WH_C,West,SKU0075,Sports,1,224.21
103103,2025-01-16,WH_B,Central,SKU0092,Housewares,2,115.65
103104,2025-01-16,WH_A,East,SKU0069,Hardware,8,183.95
103105,2025-01-16,WH_B,Central,SKU0083,Housewares,1,234.36
103106,2025-01-16,WH_C,West,SKU0087,Office,5,238.86
103107,2025-01-16,WH_C,West,SKU0037,Sports,1,239.04
103108,2025-01-16,WH_C,West,SKU0007,Office,2,169.69
103109,2025-01-16,WH_A,East,SKU0092,Housewares,1,39.4
103110,2025-01-16,WH_B,Central,SKU0077,Office,1,108.47
103111,2025-01-16,WH_A,East,SKU0005,Sports,1,25.0
103112,2025-01-16,WH_C,West,SKU0078,Housewares,9,184.68
103113,2025-01-16,WH_C,West,SKU0028,Electronics,2,187.12
103114,2025-01-16,WH_A,East,SKU0046,Hardware,2,48.62
103115,2025-01-16,WH_A,East,SKU0072,Office,3,171.85
103116,2025-01-16,WH_B,Central,SKU0025,Office,1,83.44
103117,2025-01-16,WH_A,East,SKU0025,Office,1,152.62
103118,2025-01-16,WH_B,Central,SKU0030,Housewares,1,187.15
103119,2025-01-16,WH_A,East,SKU0032,Sports,1,174.48
103120,2025-01-16,WH_A,East,SKU0063,Housewares,8,218.12
103121,2025-01-16,WH_C,West,SKU0052,Hardware,4,52.37
103122,2025-01-16,WH_B,Central,SKU0088,Housewares,3,160.77
103123,2025-01-16,WH_C,West,SKU0085,Hardware,4,217.86
103124,2025-01-16,WH_B,Central,SKU0079,Hardware,1,162.85
103125,2025-01-16,WH_B,Central,SKU0086,Hardware,1,89.84
103126,2025-01-16,WH_C,West,SKU0074,Hardware,2,111.37
103127,2025-01-16,WH_C,West,SKU0073,Office,2,190.9
103128,2025-01-16,WH_A,East,SKU0065,Sports,2,242.6
103129,2025-01-16,WH_A,East,SKU0004,Hardware,4,246.33
103130,2025-01-16,WH_C,West,SKU0014,Electronics,4,129.44
103131,2025-01-16,WH_A,East,SKU0055,Housewares,1,185.24
103132,2025-01-16,WH_C,West,SKU0071,Hardware,3,168.85
103133,2025-01-16,WH_C,West,SKU0091,Electronics,3,218.68
103134,2025-01-16,WH_C,West,SKU0099,Office,1,143.4
103135,2025-01-16,WH_B,Central,SKU0050,Hardware,2,76.75
103136,2025-01-16,WH_A,East,SKU0024,Electronics,13,197.46
103137,2025-01-16,WH_A,East,SKU0028,Electronics,1,92.82
103138,2025-01-16,WH_C,West,SKU0087,Office,3,7.82
103139,2025-01-16,WH_C,West,SKU0059,Electronics,1,89.06
103140,2025-01-16,WH_B,Central,SKU0063,Housewares,5,198.87
103141,2025-01-16,WH_B,Central,SKU0065,Sports,1,216.88
103142,2025-01-16,WH_B,Central,SKU0010,Electronics,7,140.35
103143,2025-01-16,WH_A,East,SKU0018,Housewares,1,193.73
103144,2025-01-16,WH_A,East,SKU0036,Housewares,1,134.18
103145,2025-01-16,WH_C,West,SKU0043,Hardware,1,127.52
103146,2025-01-16,WH_C,West,SKU0054,Office,1,173.09
103147,2025-01-16,WH_B,Central,SKU0078,Housewares,1,158.11
103148,2025-01-16,WH_C,West,SKU0084,Office,4,8.13
103149,2025-01-16,WH_B,Central,SKU0022,Sports,4,36.9
103150,2025-01-16,WH_B,Central,SKU0070,Hardware,3,116.54
103151,2025-01-16,WH_C,West,SKU0010,Electronics,2,87.65
103152,2025-01-16,WH_A,East,SKU0047,Electronics,1,22.41
103153,2025-01-16,WH_B,Central,SKU0058,Sports,6,154.56
103154,2025-01-16,WH_C,West,SKU0020,Electronics,12,213.36
103155,2025-01-16,WH_C,West,SKU0088,Housewares,6,151.47
103156,2025-01-16,WH_C,West,SKU0050,Hardware,1,228.78
103157,2025-01-16,WH_B,Central,SKU0048,Hardware,1,131.7
103158,2025-01-16,WH_B,Central,SKU0076,Hardware,5,120.74
103159,2025-01-16,WH_A,East,SKU0002,Electronics,1,96.43
103160,2025-01-16,WH_B,Central,SKU0065,Sports,13,249.94
103161,2025-01-16,WH_A,East,SKU0043,Hardware,3,222.56
103162,2025-01-16,WH_B,Central,SKU0028,Electronics,1,72.61
103163,2025-01-16,WH_C,West,SKU0045,Electronics,1,7.94
103164,2025-01-16,WH_A,East,SKU0030,Housewares,1,27.79
103165,2025-01-16,WH_A,East,SKU0070,Hardware,2,6.08
103166,2025-01-16,WH_B,Central,SKU0061,Office,1,217.24
103167,2025-01-16,WH_A,East,SKU0064,Sports,1,20.89
103168,2025-01-16,WH_C,West,SKU0099,Office,1,207.75
103169,2025-01-16,WH_C,West,SKU0043,Hardware,2,148.59
103170,2025-01-16,WH_A,East,SKU0084,Office,1,120.68
103171,2025-01-16,WH_B,Central,SKU0060,Hardware,1,87.37
103172,2025-01-16,WH_B,Central,SKU0086,Hardware,2,219.21
103173,2025-01-16,WH_C,West,SKU0065,Sports,1,193.21
103174,2025-01-16,WH_B,Central,SKU0031,Sports,1,85.05
103175,2025-01-16,WH_A,East,SKU0049,Housewares,1,229.32
103176,2025-01-16,WH_C,West,SKU0072,Office,1,146.76
103177,2025-01-16,WH_C,West,SKU0001,Housewares,1,121.0
103178,2025-01-16,WH_B,Central,SKU0015,Housewares,1,15.13
103179,2025-01-16,WH_B,Central,SKU0086,Hardware,5,196.13
103180,2025-01-16,WH_B,Central,SKU0048,Hardware,1,155.43
103181,2025-01-16,WH_B,Central,SKU0021,Sports,1,193.46
103182,2025-01-16,WH_C,West,SKU0098,Housewares,3,27.16
103183,2025-01-16,WH_B,Central,SKU0050,Hardware,5,48.96
103184,2025-01-16,WH_A,East,SKU0086,Hardware,1,184.77
103185,2025-01-16,WH_C,West,SKU0071,Hardware,1,34.99
103186,2025-01-16,WH_A,East,SKU0089,Electronics,1,210.48
103187,2025-01-16,WH_A,East,SKU0058,Sports,1,88.07
103188,2025-01-16,WH_A,East,SKU0096,Hardware,1,92.23
103189,2025-01-16,WH_B,Central,SKU0002,Electronics,3,104.34
103190,2025-01-16,WH_A,East,SKU0023,Hardware,4,161.9
103191,2025-01-16,WH_B,Central,SKU0035,Hardware,1,110.9
103192,2025-01-16,WH_A,East,SKU0002,Electronics,3,136.02
103193,2025-01-16,WH_B,Central,SKU0017,Hardware,6,233.63
103194,2025-01-16,WH_C,West,SKU0076,Hardware,3,247.36
103195,2025-01-16,WH_C,West,SKU0038,Housewares,2,14.76
103196,2025-01-16,WH_C,West,SKU0058,Sports,2,61.35
103197,2025-01-16,WH_C,West,SKU0032,Sports,1,125.07
103198,2025-01-16,WH_B,Central,SKU0065,Sports,1,80.86
103199,2025-01-16,WH_C,West,SKU0010,Electronics,1,75.18
103200,2025-01-16,WH_C,West,SKU0016,Housewares,1,192.56
103201,2025-01-16,WH_A,East,SKU0043,Hardware,1,208.78
103202,2025-01-16,WH_B,Central,SKU0066,Sports,6,188.99
103203,2025-01-16,WH_A,East,SKU0043,Hardware,1,181.72
103204,2025-01-16,WH_C,West,SKU0056,Housewares,1,166.97
103205,2025-01-16,WH_A,East,SKU0097,Office,1,165.63
103206,2025-01-16,WH_A,East,SKU0097,Office,4,142.86
103207,2025-01-16,WH_A,East,SKU0015,Housewares,3,57.31
103208,2025-01-16,WH_C,West,SKU0078,Housewares,2,117.82
103209,2025-01-16,WH_B,Central,SKU0068,Electronics,1,105.53
103210,2025-01-16,WH_B,Central,SKU0012,Housewares,1,79.81
103211,2025-01-16,WH_B,Central,SKU0059,Electronics,3,141.66
103212,2025-01-16,WH_B,Central,SKU0084,Office,1,16.89
103213,2025-01-16,WH_B,Central,SKU0061,Office,2,212.34
103214,2025-01-16,WH_C,West,SKU0076,Hardware,1,129.27
103215,2025-01-16,WH_C,West,SKU0023,Hardware,5,6.09
103216,2025-01-16,WH_A,East,SKU0077,Office,1,230.38
103217,2025-01-16,WH_A,East,SKU0020,Electronics,1,153.71
103218,2025-01-16,WH_B,Central,SKU0045,Electronics,2,42.16
103219,2025-01-16,WH_B,Central,SKU0052,Hardware,1,128.13
103220,2025-01-16,WH_B,Central,SKU0080,Hardware,3,48.42
103221,2025-01-16,WH_A,East,SKU0080,Hardware,3,138.86
103222,2025-01-16,WH_C,West,SKU0052,Hardware,1,167.79
103223,2025-01-16,WH_C,West,SKU0022,Sports,1,116.95
103224,2025-01-16,WH_B,Central,SKU0044,Hardware,2,117.38
103225,2025-01-16,WH_B,Central,SKU0092,Housewares,1,186.52
103226,2025-01-16,WH_A,East,SKU0019,Sports,3,161.67
103227,2025-01-16,WH_B,Central,SKU0034,Office,6,248.41
103228,2025-01-16,WH_B,Central,SKU0083,Housewares,2,90.33
103229,2025-01-16,WH_B,Central,SKU0072,Office,4,39.81
103230,2025-01-17,WH_C,West,SKU0048,Hardware,2,133.5
103231,2025-01-17,WH_B,Central,SKU0024,Electronics,12,247.8
103232,2025-01-17,WH_B,Central,SKU0014,Electronics,4,120.89
103233,2025-01-17,WH_B,Central,SKU0053,Hardware,2,83.34
103234,2025-01-17,WH_C,West,SKU0052,Hardware,5,187.9
103235,2025-01-17,WH_A,East,SKU0060,Hardware,4,38.98
103236,2025-01-17,WH_A,East,SKU0020,Electronics,1,136.65
103237,2025-01-17,WH_B,Central,SKU0029,Sports,1,95.31
103238,2025-01-17,WH_B,Central,SKU0084,Office,1,239.92
103239,2025-01-17,WH_B,Central,SKU0036,Housewares,4,157.08
103240,2025-01-17,WH_C,West,SKU0047,Electronics,1,86.86
103241,2025-01-17,WH_B,Central,SKU0016,Housewares,1,136.35
103242,2025-01-17,WH_B,Central,SKU0044,Hardware,5,9.66
103243,2025-01-17,WH_B,Central,SKU0090,Electronics,1,61.19
103244,2025-01-17,WH_C,West,SKU0045,Electronics,3,224.03
103245,2025-01-17,WH_C,West,SKU0045,Electronics,4,133.61
103246,2025-01-17,WH_C,West,SKU0086,Hardware,1,189.95
103247,2025-01-17,WH_A,East,SKU0068,Electronics,1,90.18
103248,2025-01-17,WH_A,East,SKU0061,Office,1,93.01
103249,2025-01-17,WH_C,West,SKU0100,Office,1,193.45
103250,2025-01-17,WH_B,Central,SKU0005,Sports,1,212.23
103251,2025-01-17,WH_C,West,SKU0044,Hardware,5,125.28
103252,2025-01-17,WH_C,West,SKU0051,Hardware,1,145.97
103253,2025-01-17,WH_A,East,SKU0090,Electronics,5,75.92
103254,2025-01-17,WH_A,East,SKU0004,Hardware,5,170.85
103255,2025-01-17,WH_A,East,SKU0049,Housewares,13,207.05
103256,2025-01-17,WH_C,West,SKU0043,Hardware,1,115.01
103257,2025-01-17,WH_A,East,SKU0015,Housewares,1,22.07
103258,2025-01-17,WH_A,East,SKU0071,Hardware,3,228.67
103259,2025-01-17,WH_B,Central,SKU0028,Electronics,10,71.26
103260,2025-01-17,WH_A,East,SKU0048,Hardware,1,142.25
103261,2025-01-17,WH_B,Central,SKU0036,Housewares,1,77.5
103262,2025-01-17,WH_B,Central,SKU0028,Electronics,5,203.56
103263,2025-01-17,WH_C,West,SKU0062,Housewares,6,123.15
103264,2025-01-17,WH_A,East,SKU0076,Hardware,2,193.79
103265,2025-01-17,WH_A,East,SKU0015,Housewares,1,206.66
103266,2025-01-17,WH_C,West,SKU0041,Sports,1,200.43
103267,2025-01-17,WH_A,East,SKU0098,Housewares,4,78.94
103268,2025-01-17,WH_C,West,SKU0047,Electronics,3,57.43
103269,2025-01-17,WH_B,Central,SKU0060,Hardware,2,176.64
103270,2025-01-17,WH_C,West,SKU0077,Office,3,245.82
103271,2025-01-17,WH_B,Central,SKU0067,Hardware,1,122.8
103272,2025-01-17,WH_B,Central,SKU0004,Hardware,6,142.57
103273,2025-01-17,WH_C,West,SKU0056,Housewares,6,111.34
103274,2025-01-17,WH_A,East,SKU0030,Housewares,4,218.16
103275,2025-01-17,WH_C,West,SKU0065,Sports,5,218.48
103276,2025-01-17,WH_C,West,SKU0053,Hardware,1,112.55
103277,2025-01-17,WH_B,Central,SKU0001,Housewares,1,49.23
103278,2025-01-17,WH_C,West,SKU0082,Hardware,2,240.22
103279,2025-01-17,WH_C,West,SKU0043,Hardware,2,214.19
103280,2025-01-17,WH_B,Central,SKU0094,Hardware,8,26.21
103281,2025-01-17,WH_C,West,SKU0079,Hardware,1,76.26
103282,2025-01-17,WH_C,West,SKU0065,Sports,2,20.12
103283,2025-01-17,WH_A,East,SKU0032,Sports,4,20.63
103284,2025-01-17,WH_C,West,SKU0033,Housewares,1,98.52
103285,2025-01-17,WH_A,East,SKU0062,Housewares,2,220.97
103286,2025-01-17,WH_C,West,SKU0076,Hardware,9,221.74
103287,2025-01-17,WH_B,Central,SKU0035,Hardware,1,159.65
103288,2025-01-17,WH_A,East,SKU0038,Housewares,1,35.82
103289,2025-01-17,WH_C,West,SKU0029,Sports,2,92.38
103290,2025-01-17,WH_B,Central,SKU0024,Electronics,1,28.14
103291,2025-01-17,WH_B,Central,SKU0030,Housewares,11,182.86
103292,2025-01-17,WH_A,East,SKU0011,Hardware,1,229.78
103293,2025-01-17,WH_C,West,SKU0050,Hardware,8,203.54
103294,2025-01-17,WH_B,Central,SKU0061,Office,3,97.21
103295,2025-01-17,WH_A,East,SKU0015,Housewares,1,116.48
103296,2025-01-17,WH_A,East,SKU0070,Hardware,8,191.23
103297,2025-01-17,WH_C,West,SKU0091,Electronics,1,158.04
103298,2025-01-17,WH_C,West,SKU0009,Hardware,2,203.97
103299,2025-01-17,WH_A,East,SKU0094,Hardware,1,176.81
103300,2025-01-17,WH_A,East,SKU0004,Hardware,1,36.76
103301,2025-01-17,WH_B,Central,SKU0002,Electronics,3,86.25
103302,2025-01-17,WH_A,East,SKU0037,Sports,3,44.8
103303,2025-01-17,WH_C,West,SKU0085,Hardware,12,201.83
103304,2025-01-17,WH_C,West,SKU0081,Housewares,1,186.43
103305,2025-01-17,WH_C,West,SKU0062,Housewares,1,165.09
103306,2025-01-17,WH_C,West,SKU0070,Hardware,1,86.68
103307,2025-01-17,WH_B,Central,SKU0025,Office,11,34.63
103308,2025-01-17,WH_A,East,SKU0004,Hardware,2,22.3
103309,2025-01-17,WH_A,East,SKU0026,Hardware,3,73.27
103310,2025-01-17,WH_B,Central,SKU0056,Housewares,1,87.76
103311,2025-01-17,WH_A,East,SKU0068,Electronics,1,235.71
103312,2025-01-17,WH_C,West,SKU0044,Hardware,7,218.15
103313,2025-01-17,WH_C,West,SKU0008,Electronics,1,62.19
103314,2025-01-17,WH_B,Central,SKU0089,Electronics,2,242.74
103315,2025-01-17,WH_A,East,SKU0088,Housewares,2,85.14
103316,2025-01-17,WH_C,West,SKU0041,Sports,5,38.18
103317,2025-01-17,WH_C,West,SKU0091,Electronics,6,243.8
103318,2025-01-17,WH_B,Central,SKU0096,Hardware,10,41.19
103319,2025-01-17,WH_B,Central,SKU0089,Electronics,2,148.31
103320,2025-01-17,WH_C,West,SKU0057,Electronics,1,138.96
103321,2025-01-17,WH_A,East,SKU0090,Electronics,3,85.6
103322,2025-01-17,WH_A,East,SKU0015,Housewares,1,19.76
103323,2025-01-17,WH_C,West,SKU0032,Sports,9,201.89
103324,2025-01-17,WH_A,East,SKU0034,Office,4,10.34
103325,2025-01-17,WH_A,East,SKU0013,Electronics,2,49.25
103326,2025-01-17,WH_C,West,SKU0098,Housewares,3,157.18
103327,2025-01-17,WH_C,West,SKU0031,Sports,5,67.58
103328,2025-01-17,WH_C,West,SKU0019,Sports,1,228.96
103329,2025-01-17,WH_B,Central,SKU0058,Sports,7,116.69
103330,2025-01-17,WH_B,Central,SKU0009,Hardware,1,127.0
103331,2025-01-17,WH_A,East,SKU0057,Electronics,2,206.32
103332,2025-01-17,WH_A,East,SKU0094,Hardware,3,22.35
103333,2025-01-17,WH_B,Central,SKU0008,Electronics,3,38.26
103334,2025-01-17,WH_C,West,SKU0033,Housewares,1,102.66
103335,2025-01-17,WH_B,Central,SKU0049,Housewares,1,208.17
103336,2025-01-17,WH_C,West,SKU0066,Sports,1,148.82
103337,2025-01-17,WH_C,West,SKU0060,Hardware,2,244.64
103338,2025-01-17,WH_B,Central,SKU0002,Electronics,7,213.04
103339,2025-01-17,WH_B,Central,SKU0082,Hardware,1,40.55
103340,2025-01-17,WH_C,West,SKU0012,Housewares,2,112.88
103341,2025-01-17,WH_B,Central,SKU0081,Housewares,1,28.93
103342,2025-01-17,WH_A,East,SKU0049,Housewares,1,164.46
103343,2025-01-17,WH_B,Central,SKU0081,Housewares,2,194.61
103344,2025-01-17,WH_C,West,SKU0007,Office,1,83.8
103345,2025-01-17,WH_C,West,SKU0099,Office,2,243.88
103346,2025-01-17,WH_B,Central,SKU0058,Sports,1,134.52
103347,2025-01-17,WH_A,East,SKU0084,Office,1,30.81
103348,2025-01-17,WH_A,East,SKU0028,Electronics,1,162.09
103349,2025-01-17,WH_C,West,SKU0045,Electronics,2,12.15
103350,2025-01-17,WH_B,Central,SKU0052,Hardware,2,61.84
103351,2025-01-17,WH_B,Central,SKU0059,Electronics,1,81.49
103352,2025-01-17,WH_B,Central,SKU0014,Electronics,5,16.66
103353,2025-01-17,WH_A,East,SKU0094,Hardware,1,101.73
103354,2025-01-17,WH_B,Central,SKU0065,Sports,2,198.3
103355,2025-01-17,WH_A,East,SKU0006,Sports,3,189.39
103356,2025-01-17,WH_A,East,SKU0051,Hardware,1,228.38
103357,2025-01-17,WH_A,East,SKU0039,Office,1,7.72
103358,2025-01-17,WH_C,West,SKU0094,Hardware,3,152.98
103359,2025-01-17,WH_A,East,SKU0058,Sports,1,240.17
103360,2025-01-17,WH_A,East,SKU0041,Sports,2,119.97
103361,2025-01-17,WH_B,Central,SKU0073,Office,1,56.41
103362,2025-01-17,WH_B,Central,SKU0100,Office,9,177.03
103363,2025-01-17,WH_B,Central,SKU0033,Housewares,2,159.64
103364,2025-01-17,WH_B,Central,SKU0056,Housewares,5,160.75
103365,2025-01-17,WH_C,West,SKU0028,Electronics,1,175.84
103366,2025-01-17,WH_A,East,SKU0060,Hardware,2,241.75
103367,2025-01-17,WH_C,West,SKU0095,Electronics,3,89.28
103368,2025-01-17,WH_A,East,SKU0036,Housewares,1,123.16
103369,2025-01-17,WH_C,West,SKU0007,Office,3,48.43
103370,2025-01-17,WH_B,Central,SKU0091,Electronics,3,207.27
103371,2025-01-17,WH_C,West,SKU0095,Electronics,1,177.92
103372,2025-01-17,WH_B,Central,SKU0038,Housewares,1,6.95
103373,2025-01-17,WH_B,Central,SKU0031,Sports,1,159.72
103374,2025-01-17,WH_B,Central,SKU0034,Office,10,193.99
103375,2025-01-17,WH_C,West,SKU0023,Hardware,1,22.56
103376,2025-01-17,WH_A,East,SKU0093,Sports,2,5.79
103377,2025-01-17,WH_C,West,SKU0038,Housewares,4,64.56
103378,2025-01-17,WH_C,West,SKU0059,Electronics,1,89.27
103379,2025-01-17,WH_B,Central,SKU0028,Electronics,4,70.11
103380,2025-01-17,WH_A,East,SKU0011,Hardware,1,137.54
103381,2025-01-17,WH_C,West,SKU0010,Electronics,1,239.11
103382,2025-01-17,WH_C,West,SKU0091,Electronics,1,27.51
103383,2025-01-17,WH_C,West,SKU0073,Office,2,50.21
103384,2025-01-17,WH_B,Central,SKU0006,Sports,1,50.86
103385,2025-01-17,WH_B,Central,SKU0038,Housewares,6,85.23
103386,2025-01-17,WH_C,West,SKU0084,Office,4,237.41
103387,2025-01-17,WH_A,East,SKU0083,Housewares,8,133.58
103388,2025-01-17,WH_A,East,SKU0035,Hardware,12,165.7
103389,2025-01-17,WH_B,Central,SKU0052,Hardware,1,222.65
103390,2025-01-17,WH_B,Central,SKU0038,Housewares,1,42.41
103391,2025-01-17,WH_B,Central,SKU0033,Housewares,4,157.98
103392,2025-01-17,WH_C,West,SKU0058,Sports,6,207.69
103393,2025-01-17,WH_C,West,SKU0048,Hardware,1,67.8
103394,2025-01-17,WH_A,East,SKU0025,Office,3,145.46
103395,2025-01-17,WH_B,Central,SKU0061,Office,1,49.5
103396,2025-01-17,WH_A,East,SKU0023,Hardware,1,149.5
103397,2025-01-17,WH_B,Central,SKU0057,Electronics,1,55.89
103398,2025-01-17,WH_A,East,SKU0071,Hardware,2,37.6
103399,2025-01-17,WH_C,West,SKU0016,Housewares,1,227.16
103400,2025-01-17,WH_B,Central,SKU0077,Office,3,80.19
103401,2025-01-17,WH_B,Central,SKU0093,Sports,6,66.32
103402,2025-01-17,WH_B,Central,SKU0085,Hardware,2,95.28
103403,2025-01-17,WH_B,Central,SKU0003,Hardware,4,96.04
103404,2025-01-17,WH_A,East,SKU0091,Electronics,1,153.89
103405,2025-01-17,WH_C,West,SKU0008,Electronics,4,136.41
103406,2025-01-17,WH_A,East,SKU0087,Office,3,108.39
103407,2025-01-17,WH_A,East,SKU0068,Electronics,4,148.33
103408,2025-01-17,WH_A,East,SKU0009,Hardware,1,223.23
103409,2025-01-17,WH_A,East,SKU0064,Sports,5,241.16
103410,2025-01-18,WH_B,Central,SKU0044,Hardware,2,170.56
103411,2025-01-18,WH_A,East,SKU0068,Electronics,5,17.88
103412,2025-01-18,WH_C,West,SKU0046,Hardware,7,71.44
103413,2025-01-18,WH_A,East,SKU0094,Hardware,1,63.21
103414,2025-01-18,WH_C,West,SKU0022,Sports,2,16.72
103415,2025-01-18,WH_B,Central,SKU0025,Office,1,161.64
103416,2025-01-18,WH_A,East,SKU0099,Office,1,211.86
103417,2025-01-18,WH_B,Central,SKU0100,Office,1,73.77
103418,2025-01-18,WH_B,Central,SKU0017,Hardware,1,136.94
103419,2025-01-18,WH_C,West,SKU0093,Sports,1,88.23
103420,2025-01-18,WH_B,Central,SKU0021,Sports,1,213.17
103421,2025-01-18,WH_C,West,SKU0081,Housewares,1,133.28
103422,2025-01-18,WH_B,Central,SKU0019,Sports,1,57.04
103423,2025-01-18,WH_C,West,SKU0064,Sports,1,117.55
103424,2025-01-18,WH_B,Central,SKU0042,Electronics,2,218.52
103425,2025-01-18,WH_B,Central,SKU0090,Electronics,6,148.73
103426,2025-01-18,WH_B,Central,SKU0042,Electronics,1,205.52
103427,2025-01-18,WH_C,West,SKU0075,Sports,4,200.5
103428,2025-01-18,WH_A,East,SKU0093,Sports,1,189.7
103429,2025-01-18,WH_B,Central,SKU0005,Sports,5,153.23
103430,2025-01-18,WH_B,Central,SKU0056,Housewares,4,195.16
103431,2025-01-18,WH_C,West,SKU0093,Sports,2,204.34
103432,2025-01-18,WH_A,East,SKU0022,Sports,4,229.45
103433,2025-01-18,WH_B,Central,SKU0047,Electronics,7,134.78
103434,2025-01-18,WH_C,West,SKU0090,Electronics,1,9.68
103435,2025-01-18,WH_A,East,SKU0086,Hardware,8,87.65
103436,2025-01-18,WH_C,West,SKU0069,Hardware,1,120.13
103437,2025-01-18,WH_C,West,SKU0075,Sports,1,149.65
103438,2025-01-18,WH_A,East,SKU0046,Hardware,4,68.05
103439,2025-01-18,WH_C,West,SKU0064,Sports,4,169.64
103440,2025-01-18,WH_C,West,SKU0046,Hardware,2,84.73
103441,2025-01-18,WH_A,East,SKU0072,Office,6,103.69
103442,2025-01-18,WH_C,West,SKU0093,Sports,1,162.14
103443,2025-01-18,WH_C,West,SKU0080,Hardware,7,129.46
103444,2025-01-18,WH_C,West,SKU0098,Housewares,3,116.94
103445,2025-01-18,WH_C,West,SKU0012,Housewares,1,35.37
103446,2025-01-18,WH_C,West,SKU0085,Hardware,1,10.22
103447,2025-01-18,WH_C,West,SKU0085,Hardware,2,37.12
103448,2025-01-18,WH_B,Central,SKU0028,Electronics,6,245.81
103449,2025-01-18,WH_B,Central,SKU0089,Electronics,2,115.17
103450,2025-01-18,WH_A,East,SKU0035,Hardware,1,161.32
103451,2025-01-18,WH_A,East,SKU0010,Electronics,2,89.13
103452,2025-01-18,WH_C,West,SKU0084,Office,1,162.98
